category,min,max,mean,stddev,sum,count
506,0.019461362,2.69733757,0.663749938857,0.950265231174,4.646249572,7
507,0.296256204,1.820336189,1.0582961965,1.07768729246,2.116592393,2
504,0.027397329,2.95214584,1.29472637125,1.38467832838,5.178905485,4
505,0.000750501,1.077996845,0.450008509,0.520050478133,1.800034036,4
502,0.668046821,9.121031971,5.830076535,4.5264697836,17.490229605,3
503,3.0276e-05,5.026909065,0.999296330375,1.6935547142,7.994370643,8
500,0.164944867,1.826168045,0.956523928667,0.8333584021,2.869571786,3
501,0.15625262,10.12660803,3.5243377855,4.51526101438,14.097351142,4
630,0.0031544,11.17803456,5.3070025348,4.41955110183,53.070025348,10
631,0.281692203,9.044310789,2.97843453375,4.14275691523,11.913738135,4
632,0.318070559,5.274138794,1.7537293845,2.35849824577,7.014917538,4
633,0.789819175,7.843427407,4.316623291,4.98765421268,8.633246582,2
469,0.946994864,0.946994864,0.946994864,nan,0.946994864,1
468,0.04227496,6.968336876,3.0532161644,2.6646019291,15.266080822,5
636,1.581765884,1.581765884,1.581765884,nan,1.581765884,1
637,1.581765884,1.581765884,1.581765884,nan,1.581765884,1
465,0.697291926,2.671882434,1.39709289867,1.10576254412,4.191278696,3
464,0.024426489,7.90934234,2.04075509089,2.55825250306,18.366795818,9
467,0.033768337,5.278404031,2.5369588322,2.48719188375,12.684794161,5
466,0.770988582,1.812434543,1.19585762925,0.459951559218,4.783430517,4
461,0.011598114,7.107972764,1.9743639414,2.91469634979,9.871819707,5
460,2.479758622,2.479758622,2.479758622,nan,2.479758622,1
463,4.198917018,4.198917018,4.198917018,nan,4.198917018,1
462,0.132570569,3.489424582,1.341277714,1.50222420117,5.365110856,4
901,0.033930552,0.696382666,0.31367503375,0.282614099996,1.254700135,4
168,0.163933813,12.71619847,4.387516115,7.2130937772,13.162548345,3
169,0.024231297,12.25531143,3.1140391806,5.17015904356,15.570195903,5
164,1.064630879,2.461247186,1.7629390325,0.987556861395,3.525878065,2
165,2.97841129,2.97841129,2.97841129,nan,2.97841129,1
166,2.97841129,2.97841129,2.97841129,nan,2.97841129,1
167,1.69011404,2.682451955,2.1862829975,0.701688868925,4.372565995,2
160,0.402881571,7.382029737,2.17664074843,2.56654596441,15.236485239,7
161,0.065593041,7.431180123,2.2423951518,3.01528191756,11.211975759,5
162,0.022548522,8.104267929,2.5541090785,3.73173497056,10.216436314,4
163,9.427690578,9.427690578,9.427690578,nan,9.427690578,1
908,1.200672662,1.547951451,1.3743120565,0.245563186664,2.748624113,2
909,0.02475966,12.48314921,3.53690428238,4.34141507099,28.295234259,8
600,1.145449647,29.59087747,10.8412393443,16.2408349395,32.523718033,3
878,0.016023118,1.893878236,0.954950677,1.32784408802,1.909901354,2
879,1.956774362,1.956774362,1.956774362,nan,1.956774362,1
876,0.857742721,0.857742721,0.857742721,nan,0.857742721,1
877,0.001275277,0.807113331,0.436714243,0.406837045531,1.310142729,3
874,0.489238187,4.919780575,2.704509381,3.13286656689,5.409018762,2
875,0.414026969,1.029604488,0.7218157285,0.435279038031,1.443631457,2
872,0.267090936,1.691808573,0.9794497545,1.0074275024,1.958899509,2
873,0.317861915,5.595828614,2.9568452645,3.73208604374,5.913690529,2
870,2.223723872,3.903469475,3.0635966735,1.18775950655,6.127193347,2
871,0.053687971,2.759270914,1.4064794425,1.91313604606,2.812958885,2
9,1.413482266,1.413482266,1.413482266,nan,1.413482266,1
890,0.001462521,1.784992986,0.78920338275,0.788233160728,3.156813531,4
891,0.005413556,1.294157134,0.649785345,0.911279323214,1.29957069,2
892,0.012945185,1.791635921,0.679996999333,0.96911219969,2.039990998,3
893,0.024379676,4.583312358,1.4045264178,1.81735023746,7.022632089,5
894,0.039728159,3.911888913,1.40777541771,1.47563201151,9.854427924,7
647,9.665251213,9.665251213,9.665251213,nan,9.665251213,1
896,0.034881837,10.95703051,4.33050485333,4.53953628671,25.98302912,6
897,0.085136418,7.900009681,2.397197963,3.68517176143,9.588791852,4
898,0.89465343,1.617152172,1.255902801,0.510883759867,2.511805602,2
899,0.246104302,5.855466601,3.0507854515,3.96641811976,6.101570903,2
646,0.167038271,18.48493497,3.06597015686,6.81236666574,21.461791098,7
649,0.309212442,28.44851994,8.0043748635,11.6945827493,64.034998908,8
648,0.024613577,18.21185831,3.74406344783,7.13015118197,22.464380687,6
357,0.028479657,2.708759504,1.3686195805,1.89524405529,2.737239161,2
356,0.000727308,2.616859066,0.922394194,1.46933620699,2.767182582,3
355,0.939322501,1.288609254,1.1139658775,0.246983031625,2.227931755,2
354,0.312955175,2.395013234,1.3539842045,1.47223737234,2.707968409,2
353,0.067678483,2.904040323,1.485859403,2.00561069096,2.971718806,2
352,0.191740973,4.261395534,2.2265682535,2.87768033717,4.453136507,2
351,4.0884e-05,4.428702059,1.541237552,2.50251628796,4.623712656,3
350,0.459597485,1.680619636,0.8988953315,0.545092375938,3.595581326,4
803,0.000780137,1.864452217,0.69991999125,0.86375695733,2.799679965,4
802,0.020430132,3.325633531,1.6730318315,2.33713173663,3.346063663,2
801,3.360721851,3.360721851,3.360721851,nan,3.360721851,1
800,0.063112544,1.036775929,0.5499442365,0.688483982127,1.099888473,2
807,0.106572711,3.09679064,1.31360955833,1.57616859815,3.940828675,3
806,0.263029111,2.029896501,1.20040219533,0.88835998707,3.601206586,3
359,0.027331192,1.150465652,0.6897991186,0.47001214581,3.448995593,5
358,0.0178174,1.149146814,0.4804290448,0.462895601703,2.402145224,5
216,0.186059584,14.92201533,5.310898965,8.32959235617,15.932696895,3
217,0.245308143,32.76686323,10.4296593771,10.6967629974,73.00761564,7
214,6.407916983,9.739516084,8.0737165335,2.35579631651,16.147433067,2
215,8.407631655,8.407631655,8.407631655,nan,8.407631655,1
212,0.842235779,15.27477452,6.1602275565,5.38313952859,36.961365339,6
213,0.288503331,15.14860343,3.55305223329,5.43560049064,24.871365633,7
210,0.33973633,23.2851652,6.81871895744,7.70885584127,61.368470617,9
211,0.014059645,16.26305301,7.6365354298,7.22261866575,38.182677149,5
762,8.379e-06,12.6895876,2.7207764214,5.57565931888,13.603882107,5
763,25.969025,25.969025,25.969025,nan,25.969025,1
760,0.020828894,45.97803957,14.0017333034,13.7543017199,462.057199011,33
761,0.465183669,37.01171988,11.4229991776,12.1600153857,125.652990954,11
766,0.161403514,11.6949975,5.928200507,8.15548251895,11.856401014,2
767,0.524093799,8.446203989,4.485148894,5.60177783666,8.970297788,2
218,0.424697217,16.34699512,8.149228127,6.51740038854,32.596912508,4
219,0.049543519,11.1666433,5.6080934095,7.86097664227,11.216186819,2
289,2.031267498,2.031267498,2.031267498,nan,2.031267498,1
288,0.359796799,1.750588148,0.834898353667,0.79319836221,2.504695061,3
4,0.138037929,0.439154647,0.318668951667,0.159313887545,0.956006855,3
281,1.71973046,1.71973046,1.71973046,nan,1.71973046,1
280,0.095649782,1.963294755,1.0294722685,1.32062442526,2.058944537,2
283,0.389699789,1.415553397,0.902626593,0.725388042721,1.805253186,2
282,1.719730469,1.719730469,1.719730469,nan,1.719730469,1
285,0.00012926,1.991271451,0.718937650667,1.10496814006,2.156812952,3
284,0.765346735,1.222719191,0.994032963,0.323411165166,1.988065926,2
287,0.666131543,2.901245672,1.7836886075,1.58046435734,3.567377215,2
286,2.203251538,2.203251538,2.203251538,nan,2.203251538,1
678,0.005353038,3.25494697,1.4502131924,1.36809189906,7.251065962,5
679,0.630939005,7.709462676,4.912392606,3.76549069718,14.737177818,3
674,0.311444325,12.53235539,5.54207564033,6.29761373649,16.626226921,3
675,0.001828119,22.46947729,5.0966201956,9.76617614557,25.483100978,5
676,0.134078017,6.83267499,3.46172379583,2.5592257412,20.770342775,6
677,0.051577295,2.285165155,1.40565109725,0.955515837302,5.622604389,4
670,2.28076199,4.864493241,3.5726276155,1.82697388835,7.145255231,2
671,1.099860916,4.202812535,2.572692698,1.27016485099,10.290770792,4
672,0.414006938,7.800432714,2.87785778729,3.09633379514,20.145004511,7
673,9.665251111,9.665251111,9.665251111,nan,9.665251111,1
263,2.031267477,2.031267477,2.031267477,nan,2.031267477,1
262,0.010431295,2.739600073,1.349243411,1.36531431724,4.047730233,3
261,6.905213215,11.83754828,9.3713807475,3.48768757155,18.742761495,2
260,0.085635852,3.315095319,1.34202146567,1.72990856316,4.026064397,3
267,1.817091309,2.950021842,2.3835565755,0.801102862498,4.767113151,2
266,0.877422514,30.96808034,15.922751427,21.2773081991,31.845502854,2
265,1.898964679,1.898964679,1.898964679,nan,1.898964679,1
264,2.031267498,2.031267498,2.031267498,nan,2.031267498,1
269,0.219117418,9.817590779,4.087400223,4.08466851495,16.349600892,4
268,0.37025524,12.48073699,4.4734622525,5.58679595514,17.89384901,4
701,0.383373605,4.449406352,1.92796761125,1.94076043898,7.711870445,4
59,0.584472483,0.584472483,0.584472483,nan,0.584472483,1
58,0.048640732,0.572607587,0.3106241595,0.370500516287,0.621248319,2
55,0.463677777,0.463677777,0.463677777,nan,0.463677777,1
54,0.414287909,0.414287909,0.414287909,nan,0.414287909,1
57,0.097181073,1.013508869,0.452068026667,0.491846052259,1.35620408,3
56,0.091650275,0.363220098,0.202501183333,0.142487387978,0.60750355,3
51,1.478070761,2.914771592,2.1964211765,1.01590090014,4.392842353,2
50,0.075934341,7.293132968,2.2992082038,2.87412377541,11.496041019,5
53,0.038626999,0.138121167,0.088374083,0.0703530008813,0.176748166,2
52,0.006516694,2.679039397,0.992662003667,1.16311993658,5.955972022,6
537,0.657253989,0.657253989,0.657253989,nan,0.657253989,1
536,0.657253989,0.657253989,0.657253989,nan,0.657253989,1
535,0.00321261,0.630336491,0.17797239675,0.302416851659,0.711889587,4
63,0.099686002,8.305564288,4.34301221487,2.9133501594,65.145183223,15
533,0.467634984,7.331457274,3.899546129,4.85345528612,7.799092258,2
532,0.005409059,4.145728162,1.1101567565,1.67118447639,6.660940539,6
531,0.015702926,0.739304437,0.40772861,0.364274166024,1.63091444,4
530,0.233389027,4.362876704,2.2981328655,2.91998873923,4.596265731,2
539,0.099765634,1.832820844,0.713785773333,0.97064419376,2.14135732,3
538,0.010210496,0.459771844,0.208880849,0.229284971143,0.626642547,3
775,1.421075609,3.379598656,2.4003371325,1.38488492764,4.800674265,2
774,0.034769191,2.771741761,1.48412936525,1.2415739713,11.873034922,8
777,0.178414216,2.470171524,0.79449491225,1.11799929478,3.177979649,4
115,0.154725703,4.010161922,1.608119465,1.48152310925,12.86495572,8
114,0.004789249,5.645952775,1.681833476,2.31438724805,8.40916738,5
117,3.892379381,3.892379381,3.892379381,nan,3.892379381,1
116,0.411144223,5.569868356,2.98696284433,2.5793693683,8.960888533,3
111,0.584472483,0.584472483,0.584472483,nan,0.584472483,1
110,0.584472483,0.584472483,0.584472483,nan,0.584472483,1
113,0.607176217,0.607176217,0.607176217,nan,0.607176217,1
112,0.090877872,0.131319615,0.1110987435,0.0285966307183,0.222197487,2
771,3.988659598,3.988659598,3.988659598,nan,3.988659598,1
119,0.004233226,3.085221524,0.8494183586,1.26529615413,4.247091793,5
118,0.371398646,7.557443654,3.96442115,5.08130115507,7.9288423,2
770,1.416159777,1.416159777,1.416159777,nan,1.416159777,1
773,0.517046432,13.54719044,4.26727681943,4.98423656433,29.870937736,7
772,0.422231335,6.920219953,3.671225644,4.59477181586,7.342451288,2
429,0.267020162,1.236679157,0.595770271,0.555105366746,1.787310813,3
428,0.04566692,2.243018297,0.789470567333,1.25892444782,2.368411702,3
534,0.02044273,2.199753278,1.20538168867,1.10208237344,3.616145066,3
421,1.597111898,1.597111898,1.597111898,nan,1.597111898,1
420,1.714436917,1.714436917,1.714436917,nan,1.714436917,1
423,0.018048624,3.376617239,2.07932950375,1.55010277693,8.317318015,4
422,0.039851529,5.550640481,2.245854418,2.91508011313,6.737563254,3
425,0.03571829,3.304673299,1.161829454,1.50934985434,4.647317816,4
424,0.025378012,6.090035249,3.0577066305,4.28836025785,6.115413261,2
427,0.005739842,2.227886528,0.783830937,1.25184484101,2.351492811,3
426,0.167764711,1.059230636,0.755639257,0.509205816089,2.266917771,3
308,0.321046049,1.241689763,0.781367906,0.650993413226,1.562735812,2
309,0.000148724,2.203060987,1.1016048555,1.55769419953,2.203209711,2
855,0.000984509,1.737941434,0.8694629715,1.2282140203,1.738925943,2
300,1.013505082,1.784717515,1.52286974567,0.441180931069,4.568609237,3
301,2.947811606,2.947811606,2.947811606,nan,2.947811606,1
302,2.947811621,2.947811621,2.947811621,nan,2.947811621,1
303,2.947811606,2.947811606,2.947811606,nan,2.947811606,1
304,0.317260147,2.497952028,1.4076060875,1.54198201673,2.815212175,2
305,0.808974557,1.507559105,1.158266831,0.493973871123,2.316533662,2
306,0.076139682,1.986879838,1.03150976,1.35109732139,2.06301952,2
307,0.056024528,0.947220848,0.484913027,0.446537074057,1.454739081,3
895,0.113847948,10.40362606,2.97257765617,4.00335735708,17.835465937,6
825,0.005128089,2.290217055,1.147672572,1.61580190347,2.295345144,2
824,0.378921253,1.201144746,0.672645897,0.458641541523,2.017937691,3
827,0.681296741,2.190608004,1.4359523725,1.06724422899,2.871904745,2
847,1.41649989,1.620666328,1.518583109,0.144367472801,3.037166218,2
846,0.787014652,1.361994592,1.074504622,0.40657221462,2.149009244,2
845,2.920516422,2.920516422,2.920516422,nan,2.920516422,1
844,0.665101177,5.530457116,2.39062048333,2.72362666824,7.17186145,3
843,0.022425491,1.804974072,0.8592581108,0.734257538406,4.296290554,5
842,0.01370263,8.675036866,2.518776196,3.55752610513,12.59388098,5
841,0.027703832,12.33944537,2.88757237543,4.35298593172,20.213006628,7
840,0.159939297,2.756722752,0.937896904,1.11899304445,4.68948452,5
821,1.864412579,1.864412579,1.864412579,nan,1.864412579,1
853,1.956774373,1.956774373,1.956774373,nan,1.956774373,1
849,0.290288765,1.298706582,0.682283508,0.54037272343,2.046850524,3
