"cn","prev_plt_cn","state","county","fips","measyr","invyr","remper","plot_status_cd","lat","lon","elev","slope","aspect","nconds","max_condprop","reservcd","owncd","owngrpcd","fortypcd","stdage","stdszcd","dominant_species","dominant_conifer","dominant_hardwood","tpa","wp_tpa","conifer_tpa","ba","wp_ba","conifer_ba","qmd","netbdft","wp_netbdft","grosscuft","wp_grosscuft","netcuft","wp_netcuft","sward","wp_sward","conifer_sward","prop_conifer","prop_wp_conifer","LC"
168263179020004,145006115010661,44,7,44007,2014,2014,5,1,41.778095,-71.78286,610,0,0,2,0.75,0,46,40,809,48,2,316,129,316,150.45115,6.018046,6.018046,71.76694,1.386787,1.386787,9.35192,1215.334869,0,1762.79386,17.489284,1129.768835,17.139497,0.393094,0.006823,0.006823,0.019323479585447,1,"Deciduous"
168263183020004,145006083010661,44,7,44007,2014,2014,5,1,41.817007,-71.545899,467,8,124,2,0.930791,0,31,30,503,77,2,837,0,837,1262.894288,0,0,79.262965,0,0,3.392251,798.640833,0,1472.872231,0,1222.046856,0,0.579089,0,0,0,NA,"Deciduous"
168263218020004,145006125010661,44,7,44007,2014,2014,5,1,41.752285,-71.65766,415,-9999,-9999,2,0.772711,-9999,-9999,-9999,-9999,-9999,-9999,12,12,833,36.108276,0,12.036092,8.615801,0,4.060248,6.614252,0,0,122.537834,0,108.826679,0,0.052049,0,0.01782,0.471256009743029,0,"Mixed"
168263223020004,145006145010661,44,7,44007,2014,2014,5,1,42.007969,-71.627999,437,5,260,1,1,0,46,40,503,91,1,316,0,316,324.453898,0,0,132.031008,0,0,8.637693,11224.038122,0,3580.230994,0,3111.084679,0,0.772102,0,0,0,NA,"Deciduous"
168263215020004,145006153010661,44,9,44009,2015,2014,6,1,41.409367,-71.670783,61,0,0,1,1,0,46,40,708,86,2,316,129,316,417.473318,6.018046,6.018046,92.191922,9.937597,9.937597,6.363095,1697.983037,1291.519998,1786.565334,282.262052,1347.896884,262.503706,0.549384,0.032977,0.032977,0.107792491841096,1,"Deciduous"
168263199020004,145006095010661,44,9,44009,2015,2014,-9999,1,41.455943,-71.616134,125,-9999,-9999,2,0.737356,-9999,-9999,-9999,-9999,-9999,-9999,802,0,802,180.020794,0,0,22.008132,0,0,4.734418,0,0,230.728032,0,198.441071,0,0.17363,0,0,0,NA,"Deciduous"
168263204020004,145006121010661,44,9,44009,2015,2014,5,1,41.553818,-71.727227,264,5,130,2,0.75,0,31,30,503,71,2,129,129,837,801.58709,552.098474,570.152612,135.244577,58.962284,73.777759,5.561871,3049.972698,131.411521,1760.834125,316.005808,1633.469548,303.543578,0.834697,0.327425,0.40182,0.545513621592384,0.799187787745084,"Mixed"
168263226020004,145006161010661,44,9,44009,2015,2014,-9999,1,41.52752,-71.619069,279,0,0,1,1,0,46,40,515,77,1,316,129,316,219.398386,80.983328,80.983328,112.851738,34.57921,34.57921,9.711218,6633.266419,5555.35614,2958.757999,1095.242035,2505.857267,985.717835,0.559118,0.09961,0.09961,0.306412737746228,1,"Mixed"
168263213020004,145006149010661,44,9,44009,2015,2014,6,1,41.450553,-71.509498,178,19,233,2,0.568649,0,46,40,802,56,1,762,0,762,24.072184,0,0,21.499294,0,0,12.796484,0,0,635.736576,0,404.970396,0,0.107767,0,0,0,NA,"Deciduous"
168263214020004,145006151010661,44,9,44009,2015,2014,6,1,41.46009,-71.666219,137,18,250,2,0.96974,0,46,40,167,75,1,126,126,802,492.4386,117.091604,207.362294,187.128565,43.919573,147.331832,8.346998,14705.997398,5123.028381,4179.876331,1159.257814,3810.637463,1067.525792,0.933931,0.158095,0.637,0.787329459828861,0.298099686970566,"Evergreen"
168263197020004,145006091010661,44,9,44009,2015,2014,6,1,41.531466,-71.555781,280,8,192,2,0.5,0,46,40,510,70,2,316,0,316,378.616312,0,0,113.896124,0,0,7.426619,3316.282463,0,2576.127084,0,2079.229254,0,0.700604,0,0,0,NA,"Deciduous"
220913395010661,74331049010538,9,1,9001,2011,2011,5,1,41.42214,-73.492007,862,5,175,1,1,0,32,30,503,58,1,318,0,318,531.295606,0,0,124.056581,0,0,6.543018,8888.755515,0,3115.764685,0,2659.369737,0,0.794053,0,0,0,NA,"Deciduous"
220913389010661,122556083010661,9,1,9001,2011,2011,4,1,41.52772,-73.483914,528,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,541,68,541,24.072184,0,6.018046,23.563882,0,2.778168,13.396828,907.335843,0,707.396772,0,511.72012,0,0.121744,0,0.014805,0.117899419119481,0,"Deciduous"
220913433010661,122556047010661,9,1,9001,2012,2011,4,1,41.331377,-73.450426,702,22,83,1,1,0,46,40,520,65,1,316,0,316,165.235972,0,0,79.724836,0,0,9.405477,6916.403959,0,2287.992435,0,1922.8274,0,0.428624,0,0,0,NA,"Deciduous"
220913431010661,74330539010538,9,1,9001,2012,2011,6,1,41.306481,-73.292065,512,26,6,1,1,0,46,40,515,88,1,372,0,372,285.596892,0,0,152.612094,0,0,9.89815,12207.463545,0,3868.756676,0,3356.972596,0,0.921202,0,0,0,NA,"Deciduous"
220913469010661,122556005010661,9,1,9001,2011,2011,4,1,41.260484,-73.125152,284,0,0,2,0.75,0,32,30,503,55,1,372,0,372,444.294232,0,0,99.924669,0,0,6.421512,7233.936882,0,2439.764408,0,2120.909663,0,0.632525,0,0,0,NA,"Deciduous"
220913483010661,122555943010661,9,3,9003,2011,2011,4,1,41.664117,-72.468166,409,0,0,2,0.990729,0,46,40,503,96,1,837,0,837,351.274812,0,0,95.227775,0,0,7.050089,7509.367791,0,2624.351185,0,2229.429012,0,0.559648,0,0,0,NA,"Deciduous"
220913351010661,74331862010538,9,3,9003,2011,2011,-9999,1,41.88005,-72.547726,246,-9999,-9999,2,0.502025,-9999,-9999,-9999,-9999,-9999,-9999,837,0,837,24.072184,0,0,34.591215,0,0,16.231605,4843.039766,0,1104.02834,0,929.882013,0,0.165807,0,0,0,NA,"Deciduous"
220913419010661,74331228010538,9,3,9003,2012,2011,-9999,1,41.738816,-72.970173,716,7,21,2,0.83298,0,32,30,505,40,2,833,129,833,1122.251086,60.18046,60.18046,126.261957,35.899882,35.899882,4.541795,658.508609,281.520045,1522.735305,841.368436,1260.831802,637.888485,0.861892,0.135678,0.135678,0.284328572540658,1,"Mixed"
220913413010661,122556009010661,9,3,9003,2011,2011,3,1,41.949216,-72.805155,272,10,301,2,0.998108,0,46,40,103,76,1,129,129,833,525.27756,210.111024,240.201254,142.703282,68.294566,107.566719,7.05763,11655.600723,6989.541332,3246.062783,1744.815399,2894.559518,1555.361738,0.656362,0.244533,0.409334,0.753778872443873,0.634904240223224,"White Pine"
220913439010661,74331406010538,9,3,9003,2011,2011,5,1,41.860531,-72.550541,260,-9999,-9999,3,0.75,-9999,-9999,-9999,-9999,-9999,-9999,421,0,421,317.915266,0,0,14.846462,0,0,2.92612,406.388614,0,186.059531,0,170.339817,0,0.106738,0,0,0,NA,"Deciduous"
220913417010661,122556019010661,9,3,9003,2011,2011,4,1,41.820681,-72.892078,605,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,833,0,833,36.108276,0,0,25.936682,0,0,11.475989,1517.217936,0,683.719582,0,618.139996,0,0.155496,0,0,0,NA,"Deciduous"
220913421010661,74332934010538,9,5,9005,2011,2011,5,1,41.747077,-73.118462,732,14,199,1,1,0,46,40,510,105,1,806,0,806,276.30953,0,0,80.800808,0,0,7.322278,5244.647085,0,1825.701139,0,1601.228607,0,0.518849,0,0,0,NA,"Deciduous"
220913429010661,74332572010538,9,5,9005,2011,2011,-9999,1,41.543788,-73.278181,747,6,137,2,0.688299,0,46,40,801,60,1,318,0,318,96.288736,0,0,62.822906,0,0,10.937236,6037.488188,0,1865.664154,0,1648.271829,0,0.344036,0,0,0,NA,"Deciduous"
220913559010661,122556147010661,9,5,9005,2011,2011,3,1,41.602777,-73.259734,622,28,103,1,1,0,46,40,503,64,1,372,0,372,258.255392,0,0,83.248019,0,0,7.687738,5405.161726,0,1992.614629,0,1766.218212,0,0.556012,0,0,0,NA,"Deciduous"
220913381010661,74333380010538,9,5,9005,2011,2011,4,1,41.676225,-73.225615,1144,16,279,1,1,0,31,30,503,69,1,316,129,316,282.327576,30.09023,30.09023,87.84272,7.244113,7.244113,7.552879,6923.970388,0,2371.075015,85.626401,2066.189533,77.954705,0.505113,0.035319,0.035319,0.0824668566729263,1,"Deciduous"
220913415010661,74332808010538,9,5,9005,2011,2011,5,1,41.942679,-72.99236,1008,0,0,1,1,0,31,30,401,82,1,129,129,318,300.381714,30.09023,54.162414,199.075698,67.791376,83.602383,11.023225,18748.86708,9834.125733,6083.95567,2098.584969,4819.129227,1902.030917,0.881252,0.207722,0.273216,0.419952730744664,0.81087851287684,"Mixed"
220913405010661,74332605010538,9,5,9005,2011,2011,5,1,41.897464,-73.194708,1525,18,72,2,0.75,0,46,40,103,92,1,129,129,833,96.288736,42.126322,60.18046,119.715945,53.568362,72.426361,15.098179,12360.461995,6733.732787,3478.037026,1546.896887,3044.92996,1432.388523,0.479895,0.184476,0.25865,0.604985083649467,0.739625203591272,"Mixed"
220913375010661,74333695010538,9,5,9005,2011,2011,5,1,41.854849,-73.212651,1391,12,270,1,1,0,31,30,801,93,1,261,261,541,1517.880364,0,1178.641644,157.444256,0,75.674437,4.360948,10078.060204,0,3442.991055,0,3109.245967,0,0.907093,0,0.385921,0.480642729830677,0,"Mixed"
220913427010661,74332444010538,9,5,9005,2011,2011,5,1,41.567336,-73.193807,483,44,100,1,1,0,46,40,105,101,1,261,261,972,471.635732,0,411.455272,156.775402,0,115.436691,7.80678,8396.837516,0,3262.070171,0,3061.208107,0,0.797167,0,0.542106,0.736318896506481,0,"Evergreen"
220913373010661,74332056010538,9,5,9005,2011,2011,4,1,41.84517,-73.424224,1204,0,0,2,0.75,0,46,40,708,30,3,316,0,316,222.147116,0,0,19.92269,0,0,4.054992,0,0,267.243248,0,230.9061,0,0.145187,0,0,0,NA,"Deciduous"
220913383010661,122556075010661,9,5,9005,2011,2011,3,1,41.712684,-73.351662,786,15,50,2,0.668615,0,46,40,516,29,2,762,0,762,129.127696,0,0,29.387006,0,0,6.45958,0,0,544.288076,0,459.323413,0,0.198042,0,0,0,NA,"Deciduous"
220913359010661,122556109010661,9,5,9005,2011,2011,3,1,41.884736,-73.057777,979,21,137,2,0.733212,0,46,40,801,79,1,129,129,318,162.487242,48.144368,54.162414,145.633261,61.222767,62.877392,12.819083,13265.686142,7102.825187,4156.664324,1714.62297,3603.269843,1557.925961,0.667114,0.20693,0.215558,0.431751590043706,0.973684897745123,"Mixed"
220913401010661,122556063010661,9,5,9005,2011,2011,3,1,41.983087,-73.147941,1475,20,240,2,0.869302,0,46,40,516,80,1,541,0,541,369.32895,0,0,157.236368,0,0,8.834991,12345.569847,0,4970.782109,0,3812.904708,0,0.822631,0,0,0,NA,"Deciduous"
220913449010661,74333886010538,9,7,9007,2011,2011,-9999,1,41.623818,-72.679898,178,-9999,-9999,2,0.514151,-9999,-9999,-9999,-9999,-9999,-9999,68,68,0,78.234598,0,78.234598,20.991188,0,20.991188,7.013832,0,0,240.32161,0,195.437338,0,0.123315,0,0.123315,1,0,"Evergreen"
220913489010661,74333902010538,9,7,9007,2011,2011,4,1,41.610337,-72.542861,716,13,117,1,1,0,31,30,503,100,1,837,0,837,543.331698,0,0,136.307888,0,0,6.782101,10365.372306,0,3237.462435,0,2818.024465,0,0.830734,0,0,0,NA,"Deciduous"
220913491010661,122555953010661,9,7,9007,2011,2011,4,1,41.51325,-72.567822,127,15,45,2,0.78026,0,46,40,801,70,1,318,0,318,36.108276,0,0,61.210623,0,0,17.629757,8607.326823,0,2110.237964,0,1655.644549,0,0.277205,0,0,0,NA,"Deciduous"
220913349010661,74333821010538,9,7,9007,2011,2011,4,1,41.369979,-72.497249,330,18,257,2,0.75,0,31,30,503,104,1,531,0,531,1304.500024,0,0,44.559859,0,0,2.50257,3558.26335,0,985.385771,0,797.713307,0,0.343135,0,0,0,NA,"Deciduous"
220913495010661,122555963010661,9,7,9007,2011,2011,4,1,41.314998,-72.563535,206,5,165,1,1,0,46,40,506,96,1,833,129,833,114.342874,6.018046,6.018046,110.542803,1.02934,1.02934,13.313646,12572.901258,0,3485.22489,12.583981,2992.023488,10.570541,0.558773,0.005376,0.005376,0.00931168716610162,1,"Deciduous"
220913485010661,74334012010538,9,7,9007,2011,2011,4,1,41.51102,-72.401848,463,-9999,-9999,2,0.863907,-9999,-9999,-9999,-9999,-9999,-9999,316,0,316,24.072184,0,0,31.761514,0,0,15.553537,2945.095259,0,1014.452403,0,810.470169,0,0.148403,0,0,0,NA,"Deciduous"
220913493010661,74334335010538,9,7,9007,2011,2011,4,1,41.474362,-72.618523,526,0,0,1,1,0,46,40,503,113,1,833,0,833,351.274812,0,0,111.323292,0,0,7.622647,8614.455475,0,2720.791142,0,2362.336523,0,0.68942,0,0,0,NA,"Deciduous"
220913553010661,74335133010538,9,9,9009,2011,2011,5,1,41.355911,-73.054068,526,0,0,3,0.693383,0,46,40,708,47,2,316,0,316,768.227544,0,0,98.452393,0,0,4.847351,4285.779022,0,1929.254438,0,1669.857326,0,0.671341,0,0,0,NA,"Deciduous"
220913459010661,74335035010538,9,9,9009,2012,2011,6,1,41.489301,-72.965364,807,5,332,1,1,0,46,40,517,87,1,901,0,901,300.381714,0,0,126.98848,0,0,8.804034,10764.248491,0,3303.465096,0,2807.476581,0,0.743419,0,0,0,NA,"Deciduous"
220913455010661,122555991010661,9,9,9009,2011,2011,3,1,41.483799,-72.769257,412,26,297,2,0.75,0,46,40,503,75,1,837,0,837,210.111024,0,0,97.232665,0,0,9.211238,13273.323782,0,3254.525215,0,2644.742353,0,0.449421,0,0,0,NA,"Deciduous"
220913497010661,74335308010538,9,9,9009,2011,2011,5,1,41.32678,-72.735665,197,38,97,2,0.619447,0,46,40,515,93,1,621,261,621,1181.91096,0,299.861128,181.655729,0,5.339871,5.308459,22509.7996,0,5591.834562,0,4776.947376,0,0.980782,0,0.045426,0.0293955551492681,0,"Deciduous"
220913425010661,122556033010661,9,9,9009,2011,2011,-9999,1,41.522921,-73.118225,768,10,67,2,0.5,0,46,40,503,88,1,372,0,372,450.312278,0,0,109.848611,0,0,6.687699,7859.263039,0,2901.942523,0,2426.75051,0,0.680767,0,0,0,NA,"Deciduous"
220913533010661,122555913010661,9,11,9011,2012,2011,4,1,41.368777,-72.362788,123,14,20,1,1,0,46,40,505,70,1,833,0,833,189.308156,0,0,75.761214,0,0,8.565941,5372.541287,0,1829.591372,0,1629.865027,0,0.472552,0,0,0,NA,"Deciduous"
220913549010661,74336086010538,9,11,9011,2011,2011,5,1,41.56263,-72.201491,486,5,350,2,0.75,0,46,40,519,68,1,316,0,316,588.20675,0,0,168.884735,0,0,7.255486,14789.896542,0,4604.264559,0,3734.136833,0,0.922907,0,0,0,NA,"Deciduous"
220913523010661,122555895010661,9,11,9011,2012,2011,4,1,41.624568,-72.128477,207,7,51,2,0.71974,0,31,30,515,86,1,316,261,316,243.47057,0,6.018046,93.433867,0,1.142581,8.388132,3653.623008,0,2100.120143,0,1812.014622,0,0.578244,0,0.006416,0.0122287671128928,0,"Deciduous"
220913369010661,74336203010538,9,11,9011,2012,2011,5,1,41.631825,-71.940993,275,20,310,1,1,0,46,40,503,85,1,802,68,802,345.256766,0,6.018046,73.317687,0,1.344444,6.239784,4263.902431,0,1688.801196,0,1483.273376,0,0.501199,0,0.008284,0.0183372396895172,0,"Deciduous"
220913551010661,74336656010538,9,11,9011,2011,2011,5,1,41.476583,-72.180574,373,0,0,2,0.5,0,46,40,708,67,1,316,0,316,216.12907,0,0,39.689149,0,0,5.802506,2220.292156,0,971.993085,0,821.145015,0,0.22837,0,0,0,NA,"Deciduous"
220913541010661,74336305010538,9,11,9011,2012,2011,6,1,41.415395,-71.933817,166,14,351,2,0.928353,0,46,40,515,53,1,316,0,316,537.313652,0,0,119.073431,0,0,6.37426,10781.582697,0,3145.3526,0,2637.521955,0,0.706428,0,0,0,NA,"Deciduous"
220913527010661,74336027010538,9,11,9011,2012,2011,6,1,41.487901,-72.21809,484,0,0,2,0.75,0,46,40,708,89,1,316,0,316,171.254018,0,0,62.880696,0,0,8.204925,4903.975316,0,1718.868599,0,1477.319134,0,0.346546,0,0,0,NA,"Deciduous"
220913545010661,122556135010661,9,11,9011,2012,2011,4,1,41.611132,-71.817758,409,8,85,2,0.75,0,31,30,503,111,1,316,0,316,219.398386,0,0,131.891428,0,0,10.498515,10307.49757,0,3841.92836,0,3049.559529,0,0.703989,0,0,0,NA,"Deciduous"
220913531010661,74336556010538,9,11,9011,2012,2011,6,1,41.425883,-72.293104,282,26,323,1,1,0,46,40,503,94,1,316,0,316,444.294232,0,0,99.525498,0,0,6.408674,8205.276197,0,2664.487351,0,2288.607221,0,0.5929,0,0,0,NA,"Deciduous"
220913547010661,74335723010538,9,11,9011,2012,2011,6,1,41.468268,-72.075931,164,24,53,1,1,0,46,40,503,53,1,837,68,837,585.45802,6.018046,129.127696,121.550727,0.992906,10.703453,6.169745,2332.952108,0,2092.326334,3.937078,1778.652013,3.307145,0.833897,0.005223,0.069723,0.0880574988251613,0.0927650170463681,"Deciduous"
220913539010661,122555861010661,9,11,9011,2012,2011,-9999,1,41.46142,-71.87792,369,6,229,2,0.75,0,46,40,608,45,2,541,68,541,207.362294,0,18.054138,53.57516,0,6.017505,6.88261,1530.479206,0,1041.275274,0,942.882833,0,0.336425,0,0.033904,0.112318936611669,0,"Deciduous"
220913357010661,122556117010661,9,11,9011,2011,2011,3,1,41.408354,-72.097542,116,12,130,1,1,0,46,40,962,43,2,372,68,372,687.244216,0,74.965282,77.312746,0,3.67985,4.541573,398.009075,0,750.263656,0,649.785277,0,0.63313,0,0.030702,0.0475969382849239,0,"Deciduous"
220913561010661,NA,9,11,9011,2012,2011,-9999,1,41.34558,-72.163035,189,7,90,1,1,0,46,40,503,76,1,837,0,837,357.292858,0,0,101.990302,0,0,7.234418,5034.371148,0,2404.973542,0,1972.122767,0,0.623934,0,0,0,NA,"Deciduous"
220913363010661,74337160010538,9,13,9013,2011,2011,4,1,41.658645,-72.308449,720,15,184,1,1,0,46,40,503,65,2,833,0,833,636.351118,0,0,97.706801,0,0,5.305793,3974.477394,0,2176.010344,0,1983.101429,0,0.676793,0,0,0,NA,"Deciduous"
220913529010661,122555907010661,9,13,9013,2011,2011,3,1,41.608093,-72.346169,435,15,198,2,0.75,0,46,40,401,83,1,129,129,802,303.65103,150.45115,150.45115,115.282748,69.261534,69.261534,8.34317,6951.292828,5179.033744,2740.727972,1620.787515,2513.182475,1505.580076,0.554262,0.268038,0.268038,0.600797042069122,1,"Mixed"
220913477010661,74336880010538,9,13,9013,2011,2011,5,1,41.887819,-72.347489,635,0,0,2,0.700901,0,31,30,103,63,1,129,129,802,312.417806,96.288736,96.288736,221.33643,169.613344,169.613344,11.397113,28381.940975,24026.27474,6484.195863,5159.72503,5791.342386,4672.073874,0.810963,0.514604,0.514604,0.766314627917329,1,"White Pine"
220913521010661,74336984010538,9,13,9013,2011,2011,4,1,41.800983,-72.229483,641,8,40,2,0.949723,0,31,30,503,50,1,837,129,837,414.204002,12.036092,12.036092,90.045852,3.08441,3.08441,6.313367,4337.623766,0,1637.505334,39.636416,1449.787049,31.564344,0.619487,0.01485,0.01485,0.0342537710676556,1,"Deciduous"
220913481010661,74337387010538,9,13,9013,2011,2011,4,1,41.760737,-72.40339,567,25,55,1,1,0,46,40,503,69,1,372,0,372,450.312278,0,0,108.673774,0,0,6.65184,6984.150427,0,2411.25161,0,2130.550934,0,0.735046,0,0,0,NA,"Deciduous"
220913475010661,122555921010661,9,13,9013,2011,2011,3,1,41.985233,-72.245527,943,12,252,1,1,0,46,40,401,107,1,129,129,316,495.18733,123.10965,129.127696,91.788502,41.344681,43.551723,5.829693,7932.813774,4401.089495,2261.354945,1073.331768,2016.72838,971.374255,0.472532,0.147886,0.15875,0.474479069284735,0.949323658216691,"Mixed"
220913501010661,74337791010538,9,15,9015,2011,2011,-9999,1,41.853869,-72.123402,685,5,12,2,0.75,0,46,40,401,63,1,129,129,802,78.234598,12.036092,18.054138,69.362301,27.199068,32.004735,12.749661,7136.471775,3919.663857,1936.949317,832.533445,1714.383819,749.280103,0.331744,0.084754,0.105,0.461413974718053,0.849845124479237,"Mixed"
220913515010661,122555883010661,9,15,9015,2011,2011,3,1,41.690633,-71.893403,392,5,332,1,1,0,46,40,516,58,3,541,0,541,66.198506,0,0,49.214673,0,0,11.675071,4792.582495,0,1479.749955,0,1246.597601,0,0.260426,0,0,0,NA,"Deciduous"
220913503010661,74337981010538,9,15,9015,2012,2011,5,1,41.99379,-71.887545,571,-9999,-9999,2,0.601561,-9999,-9999,-9999,-9999,-9999,-9999,806,0,806,102.306782,0,0,63.946777,0,0,10.705166,4565.018191,0,1571.169851,0,1397.86283,0,0.386819,0,0,0,NA,"Deciduous"
220913517010661,122555887010661,9,15,9015,2011,2011,4,1,41.784813,-72.043459,421,12,174,2,0.893343,0,46,40,515,63,1,837,129,837,279.05826,6.018046,6.018046,108.273369,21.679494,21.679494,8.434313,13497.059068,3352.895027,3062.248892,695.697775,2602.236785,626.127995,0.547518,0.061549,0.061549,0.200229236424702,1,"Deciduous"
220913513010661,74338058010538,9,15,9015,2011,2011,4,1,41.782199,-71.851546,462,11,331,1,1,0,31,30,503,75,1,129,129,806,579.439974,165.235972,165.235972,156.159741,57.150636,57.150636,7.029373,11717.688482,3545.579987,3593.754229,1134.715133,3234.85824,1077.575309,0.85227,0.241515,0.241515,0.36597547891681,1,"Mixed"
247050425010661,122556051010661,9,1,9001,2012,2012,4,1,41.155395,-73.306829,140,0,0,2,0.824029,0,46,40,520,87,1,531,0,531,252.237346,0,0,109.465461,0,0,8.920109,12962.056337,0,3642.85939,0,2997.695894,0,0.612598,0,0,0,NA,"Deciduous"
247050424010661,122556049010661,9,1,9001,2012,2012,5,1,41.222127,-73.310724,379,10,95,1,1,0,46,40,505,85,1,833,0,833,249.488616,0,0,126.1418,0,0,9.628097,8478.399124,0,3356.089767,0,2795.057754,0,0.746297,0,0,0,NA,"Deciduous"
247050422010661,122556043010661,9,1,9001,2012,2012,4,1,41.323246,-73.376617,560,0,0,2,0.75,0,46,40,999,0,5,837,0,837,135.145742,0,0,50.106041,0,0,8.244801,3772.695423,0,1093.659433,0,913.53319,0,0.305633,0,0,0,NA,"Deciduous"
247050421010661,122556041010661,9,1,9001,2012,2012,4,1,41.403033,-73.337314,706,24,279,2,0.75,0,46,40,503,77,1,833,261,833,387.383088,0,24.072184,107.901904,0,9.670087,7.146288,7211.279583,0,2647.535924,0,2282.994791,0,0.635717,0,0.046714,0.0896192434194674,0,"Deciduous"
247050395010661,122556097010661,9,1,9001,2012,2012,4,1,41.647395,-73.496921,634,8,158,1,1,0,46,40,503,94,1,403,261,403,381.365042,0,36.108276,109.591242,0,15.238896,7.258615,9631.336979,0,2903.839634,0,2575.677235,0,0.681182,0,0.070175,0.139052133381242,0,"Deciduous"
247050405010661,122556057010661,9,1,9001,2012,2012,5,1,41.110873,-73.50992,155,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,318,0,318,117.091604,0,0,30.57298,0,0,6.918984,2311.667176,0,851.441868,0,737.193002,0,0.185262,0,0,0,NA,"Deciduous"
247050486010661,122556155010661,9,3,9003,2012,2012,-9999,1,41.670347,-72.988977,595,13,315,1,1,0,46,40,704,10,3,375,0,375,155.94861,0,0,6.909041,0,0,2.850063,0,0,50.235398,0,45.714215,0,0.062885,0,0,0,NA,"Deciduous"
247050485010661,122556153010661,9,3,9003,2012,2012,4,1,41.958918,-72.610161,147,7,290,2,0.75,0,46,40,516,24,3,660,0,660,746.90409,0,0,47.878662,0,0,3.428269,0,0,225.354043,0,206.701694,0,0.448638,0,0,0,NA,"Deciduous"
247050407010661,122556007010661,9,3,9003,2012,2012,4,1,41.951781,-72.773941,288,-9999,-9999,3,0.5,-9999,-9999,-9999,-9999,-9999,-9999,316,129,316,42.126322,6.018046,6.018046,11.53872,1.996973,1.996973,7.086607,0,0,197.46424,28.009635,182.443305,27.169347,0.070458,0.009134,0.009134,0.173067116629921,1,"Deciduous"
